brand,image,name,new_price,old_price,rating
Awei,"https://bd.daraz.io/eyyXzztW_uCJhieIO8_qQt7MMOg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/74/4447/1.jpg?0584",1 TWS - Wireless Bluetooth Earbuds Sport Headphones - Black,"2,140.00","2,240.00",0
Awei,"https://bd.daraz.io/r6yvtw9iG5W5Ac51P-oFjkqcBLY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/64/4447/1.jpg?0584",T8 Sport Wireless Bluetooth Headphones With Charging Dock Wireless Earbuds - Rose Gold,"2,900.00","2,997.00",0
Awei,"https://bd.daraz.io/5kg6zBkbCzrvaploFeuoKynN2to=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/54/4447/1.jpg?0582",A890BL - Wireless Bluetooth Earphone - White,"1,750.00","2,000.00",0
Awei,"https://bd.daraz.io/Nx0kofrDudX5mgYBAy479SZ1cds=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/44/4447/1.jpg?0581",RB-T8 Wireless Bluetooth Headset - Grey,"3,199.00","3,296.00",0
Samsung,"https://bd.daraz.io/X8YrLm2neshjugQrmlYQh5_kP_k=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/63/4447/1.jpg?0581",EVO Plus Micro SDXC Memory Card - 128GB - Red,"5,699.00","5,750.00",0
REMAX,"https://bd.daraz.io/DSqdQzH_jdnob8doC0c_18UssSU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/23/4447/1.jpg?0583",32GB Class 10 SD Memory Card - Black,"1,549.00","1,599.00",0
Electronics House,"https://bd.daraz.io/9k66Cl-cNBwbZh6TDplHrJ9wjzU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/13/4447/1.jpg?0583",32GB Class 10 Micro SD HC Memory Card - Black,"1,290.00","1,299.00",0
Samsung,"https://bd.daraz.io/s_mS2lPJK0wU8IWuMRp9xw1Pm7Y=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/82/4447/1.jpg?0582",64GB Class 10 Micro SD Card - Orange and White,"2,450.00","2,470.00",0
REMAX,"https://bd.daraz.io/E5x2dpUREMwNvTewswgpOMkjmZE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/52/4447/1.jpg?0580",RB-T13 Bluetooth Earphone - Black,850.00,999.00,0
Baseus,"https://bd.daraz.io/6y9--YUF8LwebqFUvEAru0mBUJw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/42/4447/1.jpg?0580",Micro USB Type C OTG Adapter - Black,240.00,260.00,0
Baseus,"https://bd.daraz.io/aUPIOVwgFqXkjz_XVEwtQV8_www=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/32/4447/1.jpg?0582",3A Magnetic USB Type C Fast Charge Data Sync Cable - Black,790.00,890.00,0
REMAX,"https://bd.daraz.io/LVqdGDLMA6Z6xxpLtWdqgbM_khA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/02/4447/1.jpg?0582",RL-L200 3.5mm Aux Audio 2000mm Cable - Black,350.00,479.00,0
REMAX,"https://bd.daraz.io/Rh804PsD6CoZQHXn5khB9nXoFZk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/81/4447/1.jpg?0582",RB-S3 Bluetooth Earphone - White,"1,349.00","1,399.00",0
REMAX,"https://bd.daraz.io/JH6UnR3XuCei4WxCgsnkOv1UQUQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/61/4447/1.jpg?0582",RB-S9 Bluetooth Earphone - Silver,"1,700.00","1,749.00",0
REMAX,"https://bd.daraz.io/tjgPLWF2IRQmn1hUnpxQA7smhVA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/51/4447/1.jpg?0581",RB-S9 Bluetooth Earphone - Red,"2,100.00","2,650.00",0
REMAX,"https://bd.daraz.io/oI6Drj4Cr5MfFDDvEaevrbFpre8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/41/4447/1.jpg?0581",RB-T13 Wireless Bluetooth Headset - White,999.00,"1,029.00",0
REMAX,"https://bd.daraz.io/9jMAL14JqaZppYNMvheY-XpenxA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/31/4447/1.jpg?0579",RB-S9 Bluetooth Earphone - Black,"2,600.00","2,650.00",0
REMAX,"https://bd.daraz.io/HOzCzgd8jRUa_QS2oghlUeqCNQE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/11/4447/1.jpg?0581",RM-S2 Wireless Sports Bluetooth Headphone  Black,"1,100.00","1,149.00",0
REMAX,"https://bd.daraz.io/wjU9_8uK8lwSXN6Rbwulwp5xEDg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/90/4447/1.jpg?0579",RB-S6 Bluetooth Earphone - Black,"1,530.00","1,580.00",0
REMAX,"https://bd.daraz.io/ORboOVjVjs-X9PQGSWjH1JlmlT0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/80/4447/1.jpg?0581",RB-S7 Wireless Bluetooth Earphone - Black,"1,949.00","1,999.00",0
REMAX,"https://bd.daraz.io/6eup1emetQIsiN3Q_fA_EL5IPw8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/70/4447/1.jpg?0581",RB-S7 Wireless Bluetooth Earphone - Black,"1,830.00","1,850.00",0
REMAX,"https://bd.daraz.io/ZAMPMg-1fSqVBf6VWEy1DJ7yw4c=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/60/4447/1.jpg?0580",RB-S7 Wireless Bluetooth Earphone - White,"1,830.00","1,850.00",0
JBL,"https://bd.daraz.io/b-ijh_ymi68314hyqsrOy15K1gA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/50/4447/1.jpg?0581",Portable Bluetooth Speaker - Grey,"4,800.00","4,899.00",0
JBL,"https://bd.daraz.io/1kPHS08TGiinduoRnYbT-cWHP64=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/40/4447/1.jpg?0578",C100SI In-Ear Headphone with Mic - Black,"1,099.00","1,149.00",0
JBL,"https://bd.daraz.io/UUEvWw6O9HPGQaiOpn2w8pStj2Y=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/30/4447/1.jpg?0580",T180A Best Bass Stereo In-ear Earphones - Maroon,"2,200.00","2,211.00",0
JBL,"https://bd.daraz.io/kNFp69kPe0n7axcjncOLQGvsMsM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/20/4447/1.jpg?0580",C100SI In-Ear Headphones with Mic - Red,"1,250.00","1,300.00",0
Meizu,"https://bd.daraz.io/etEZvvM8jfiZtDTQKzWVfzPhvoU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/10/4447/1.jpg?0580",EP52 Wireless Bluetooth Earphone - Black and Red,"4,550.00","4,750.00",0
QCY,"https://bd.daraz.io/EQ5Bom0S1YMcyzH_-oanFc9-XIk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/99/3447/1.jpg?0578",Q29 Pro In-Ear TWS Bluetooth Double Headset - Black,"2,950.00","2,999.00",0
QCY,"https://bd.daraz.io/nPomcALGISmz0cPorMOcFjSlXKg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/89/3447/1.jpg?0578",Q26 - Mini Bluetooth Headset - Black,"1,350.00","1,499.00",0
QCY,"https://bd.daraz.io/2hjO7iSSsp6pv4dKk28VdOCMzA0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/79/3447/1.jpg?0580",Q26 Mini Wireless Bluetooth 4.1 Headset - Blue,999.00,"1,099.00",0
Ipaky,"https://bd.daraz.io/qrqFufjWOutlZZpkZ1EJilGygTo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/58/3447/1.jpg?3421",Back Cover for One Plus 5T - Black,350.00,400.00,0
GKK,"https://bd.daraz.io/9XzJu8WmD7BkiCnudMmrqEo1NmY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/38/3447/1.jpg?3300",360 Full Protection Back Cover for Xiaomi Mi Note 3 - Red and Black,450.00,520.00,0
,"https://bd.daraz.io/pW9TYiBnU6EItO81Y7qSBDTVVH0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/18/3447/1.jpg?3180",Soft Case for Xiaomi Redmi 5 Plus - Blue,250.00,280.00,0
Xiaomi,"https://bd.daraz.io/Mf9oihYP6OIX94zNkRVYqb8b0cc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/27/3447/1.jpg?2932",Micro USB Cable - White,399.00,480.00,0
,"https://bd.daraz.io/aqTg8Oha7zT0C7snS8VxdkFTrtU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/45/3447/1.jpg?2377",Soft Case for Redmi Note 5 Pro- Black,270.00,300.00,0
Ipaky,"https://bd.daraz.io/vVyX6PT5wz08EQ_O5s18bappjUY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/15/3447/1.jpg?2124",Back Cover for Xiaomi Mi 5S - Blue,350.00,400.00,0
Ipaky,"https://bd.daraz.io/jEqH4i_awgytQYHlj5ejlvml1Vs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/94/3447/1.jpg?2122",Back Cover for One Plus 5T - Black and Red,350.00,400.00,0
Ipaky,"https://bd.daraz.io/YoZmLR2IS8VXSAbxpOBdemSDDrk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/54/3447/1.jpg?1884",Back Cover for  Xiaomi Mi 5S - Black,350.00,400.00,0
Ipaky,"https://bd.daraz.io/F3op42aCqLyPgRekgBggCOmn0Xc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/14/3447/1.jpg?1762",Back Cover for Xiaomi Mi 5S - Golden,350.00,400.00,0
Ipaky,"https://bd.daraz.io/PmGO8cdal0umxBCuaSnfNMZPDHE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/70/3447/1.jpg?1521",Back Cover for Xiaomi Mi 5S - Ash,350.00,400.00,0
Welcome BD,"https://bd.daraz.io/k_F9PpXoKJdVhJqFpKEiI1hP0yY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/49/2447/1.jpg?1412",Smile Face Flat Android Data Cable - Multi Color,70.00,100.00,0
REMAX,"https://bd.daraz.io/2z1tTMAOr_XXaC8kWcXOLtkwMys=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/39/2447/1.jpg?1410",Type - C OTG Adapter - Grey,220.00,280.00,0
Welcome BD,"https://bd.daraz.io/rLkCj1ZTR-JUD_EpODwnxIZxPMI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/29/2447/1.jpg?1412",Smile Face Flat Data Cable for Android - Blue,90.00,150.00,0
Welcome BD,"https://bd.daraz.io/ZUFIgVDdhQY-DeLUSZDR71c9AjM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/36/2447/1.jpg?0539",Combo of Virtual Reality 3D Glasses VR Box With Remote and Waterproof Mobile Pouch,899.00,"1,200.00",0
Welcome BD,"https://bd.daraz.io/hH5AJN2d5Jh7j7tvU4-zLyfaN9Y=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/55/2447/1.jpg?0609",VR BOX 2.0 Virtual Reality 3D Glasses With Wireless Remote Controller for Smartphones - White,590.00,999.00,0
Nizam World,"https://bd.daraz.io/vHj1l97KtxZlvahIm7JRsQLkLyg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/61/2447/1.jpg?0142",Mini Wireless Mobile  Keyboard 2.4G with Touchpad - Black,"1,750.00","2,500.00",0
REMAX,"https://bd.daraz.io/89VBdfdZVSM4oiAWe44cmthwtVw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/94/0447/1.jpg?9344",3 in 1 Lightning Micro USB Cable - Black,350.00,500.00,0
Xiaomi,"https://bd.daraz.io/KDUFSZ6tfsbCHTOz76UW8aULFS8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/09/7347/1.jpg?6670",Mi Power Bank 10000mAh - Silver,"1,299.00","1,700.00",0
Awei,"https://bd.daraz.io/iKRYPM5k5HYcLsLLXCG27gO5wgY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/77/7347/1.jpg?6585",Y500 Wireless Bluetooth Speaker - Golden,"1,450.00","1,750.00",0
Xiaomi,"https://bd.daraz.io/tnfiNkF3jjRX-DUcLDQRUHES-ZQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/07/7347/1.jpg?6480",Mi Power Bank version 2 - 10000mAh - Black,"1,345.00","2,000.00",0
Welcome BD,"https://bd.daraz.io/8agHMFrfx6lzRW9st4rO8Dvb4LE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/23/7347/1.jpg?6128",Portable Enlarged Screen For Mobile Phone - White,120.00,250.00,0
Green,"https://bd.daraz.io/N9PDycSnBfCJtiHcdQvfmmWFPPA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/71/7347/1.jpg?5990",Self Standing Finger Grip For Any Mobile - Pink,89.00,150.00,0
Welcome BD,"https://bd.daraz.io/vAZo2ghJLRg-nBdR_JOxcHg5eeE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/53/5347/1.jpg?3331",DJ02 Sim Supported Smart Watch - Black,999.00,"1,800.00",0
Welcome BD,"https://bd.daraz.io/4k1rKzBsUlLlWl3GiZdeEySp4MY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/46/4347/1.jpg?2928",Q9B Sim Supported Smart Watch - Black,899.00,"1,800.00",0
REMAX,"https://bd.daraz.io/igbMaYYbGv2rRYVkOMilamzkC1w=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/12/2247/1.jpg?0632",5000mAh Power Bank for PRODA E5 - White,590.00,750.00,0
,"https://bd.daraz.io/EmfgNlBDFT5411c6AJ8H-IlLCOA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/45/8507/1.jpg?9773",Back Cover for Xiaomi Redmi 5 Plus - Black and Red,449.00,520.00,0
Mi Gangs Electronics,"https://bd.daraz.io/Rdt7cU8ctOwDOPxiv1tKbs4aZww=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/38/2507/1.jpg?5129",Back Cover for Xiaomi Redmi 4X - Multicolor,230.00,250.00,0
VENTION,"https://bd.daraz.io/psnEeIZ_QLpB30x26El35c2aluY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/64/0247/1.jpg?5727",Micro USB USB type C to USB 3.0 Converter - Black,350.00,375.00,0
Brother Tech,"https://bd.daraz.io/W7GCQJmXCpQnqgx69tRt600r-Uw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/44/0247/1.jpg?5542",Glass Screen Protector for Huawei P8 Lite - Transparent,60.00,100.00,0
Brother Tech,"https://bd.daraz.io/NR0zCz5T4edsRcoLXX5S9ev7G1Y=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/34/0247/1.jpg?5504",Glass Screen Protector for Huawei Y6(2017) - Transparent,60.00,100.00,0
Brothers Tech,"https://bd.daraz.io/FKbSbSNq-0_l5WII794KsDV1Agg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/24/0247/1.jpg?5417",Glass Screen Protector for Huawei Y6 Pro - Transparent,60.00,100.00,0
Brother Tech,"https://bd.daraz.io/geoPBiYMBwuvBg_uTIgZLZqMr2s=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/04/0247/1.jpg?5316",Glass Screen Protector for Huawei Nova 2i - Transparent,60.00,100.00,0
Brother Tech,"https://bd.daraz.io/zwXLS4AbO4vYCYQinf5ALzhVrlc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/13/0247/1.jpg?5148",Glass Screen Protector for iPhone 7S - Transparent,60.00,100.00,0
Brother Tech,"https://bd.daraz.io/gjq4UqXijwOpjmHJ6eeuahPXgmc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/82/0247/1.jpg?5123",Glass Screen Protector for iPhone 7 - Transparent,60.00,100.00,0
Brothers Tech,"https://bd.daraz.io/p_EVmiyE375xjATE8o2j71Omkso=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/72/0247/1.jpg?5121",Glass Screen Protector for iPhone 6 Plus - Transparent,60.00,100.00,0
Brother Tech,"https://bd.daraz.io/_bBDWYry_d50HZUMDRm5YCNGs4o=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/62/0247/1.jpg?5121",Glass Screen Protector for iPhone 6S - Transparent,60.00,100.00,0
Brother Tech,"https://bd.daraz.io/4FFXxocuqgSFjARlXBcMq694WDE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/41/0247/1.jpg?4844",Glass Screen Protector for iPhone 6 - Transparent,60.00,100.00,0
Brother Tech,"https://bd.daraz.io/ZtypapZG1KZ0JS1yuKx6LXfHqMw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/70/0247/1.jpg?4808",Glass Screen Protector for iPhone 8 Plus - Transparent,60.00,100.00,0
BS Shop,"https://bd.daraz.io/T9nKeYTv-LHYg0CLP66Bd2RUDeE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/26/9147/1.jpg?4642",5D Full Coverage Tempered Glass Screen Protector Film for Redmi 4X  Black,280.00,450.00,1
BS Shop,"https://bd.daraz.io/A5sP4LArNccHQhlh3EPxXvFs_Vc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/60/9147/1.jpg?3644",Carbon Fiber Sticker For Redmi Note 5A -Transparent,88.00,220.00,1
Samsung,"https://bd.daraz.io/AIRUyaB6abRBANkVIc3DZwMbeGo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/08/8147/1.jpg?3329",3D Glasses VR BOX - Black,"5,889.00","7,100.00",0
Shinecon,"https://bd.daraz.io/dmxDEUOA9EQnqXkgMZekJcO0C-k=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/77/8147/1.jpg?3329",Smart VR Box 3.0 - Black and White,"1,812.00","2,050.00",0
MR Shop,"https://bd.daraz.io/MsQvm0qfd-CwiREmPioZeMp5WTo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/67/8147/1.jpg?3239",3D Glasses VR BOX - Black,867.00,"1,000.00",0
Gadget Galaxy,"https://bd.daraz.io/JUlExIYtjZFVITGob6MGA4mJSLU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/57/8147/1.jpg?3200",VR BOX Universal Bluetooth Remote Controller Wireless  White,289.00,570.00,0
Gadget Galaxy,"https://bd.daraz.io/otOqnsJqZiUKks-DXz2OIsq9nWM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/47/8147/1.jpg?3162",VR Box 3D Smart Glass - Black and White,945.00,"1,170.00",0
MR Shop,"https://bd.daraz.io/mT30qmT1n9Aab4LKE3gN7lnviwQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/37/8147/1.jpg?3162",Digital VR Box Bluetooth Remote - Black,378.00,590.00,0
BS Shop,"https://bd.daraz.io/nkWYSU2pzHofXX1K1XA72OoOkMA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/07/8147/1.jpg?3042",Carbon Fiber Sticker for Xiaomi Redmi Note 5 Pro - Transparent,88.00,220.00,1
OnePlus,"https://bd.daraz.io/scT09xpx06nKw7TPRIU-EGJde48=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/66/8147/1.jpg?2565",Mobile Battery For OnePlus BLP571 - 3100mAh-  Red,"1,889.00","2,310.00",0
BS Shop,"https://bd.daraz.io/HlMTIycjmkeg-VG7A0aUgq7FqtQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/56/8147/1.jpg?2562",Carbon Fiber Sticker for Xiaomi Redmi Note 5 Pro - Transparent,88.00,220.00,1
LG,"https://bd.daraz.io/o3ttuXlfQpg6Vauss0LxFXF-0Hs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/46/8147/1.jpg?2441",Mobile Battery For LG G4 VS986 - 3000mAh-Silver,"1,112.00","1,390.00",0
BS Shop,"https://bd.daraz.io/hrNRkuYHGL3fsC8atrGG3Pbau1U=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/75/8147/1.jpg?2126",Carbon Fiber Sticker for Xiaomi Redmi Note 5 Pro - Transparent,88.00,220.00,1
MR Shop,"https://bd.daraz.io/Z2oOECbANi-wgxtekymWmfRt_Ug=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/78/5627/1.jpg?6478",OTG Cable For iPhone - White,334.00,650.00,0
JTPC,"https://bd.daraz.io/pWUi1vAihOxzz3PXAonXHOK3Vno=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/91/5017/1.jpg?0408",Nano SIM Adapter Converter - Multicolor,20.00,60.00,4
A TO Z SHOP,"https://bd.daraz.io/YKNnoRMfrWcwMFVP-VkqazpgF_I=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/66/4696/1.jpg?7144",S530 Mini Bluetooth Wireless Earphones - Black,190.00,566.00,0
Brother Tech,"https://bd.daraz.io/Ch9TK8IqHol1lU5vx4qjxWrEdJA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/31/0647/1.jpg?4201",5D Screen Protector Tempered Glass for Samsung A7 (2017)- Golden,180.00,400.00,0
Awei,"https://bd.daraz.io/wSY5T_ehaR43hh-4UTEoK7evbr0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/90/0647/1.jpg?3658",X10 Car Charger - Black,900.00,"1,500.00",0
Brothers Tech,"https://bd.daraz.io/81Eyc2zIl9MsBbSr2Ig7-MegdYw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/99/9547/1.jpg?3244",5D Full Tempered Glass for iPhone 7S - Black and Transparent,185.00,400.00,0
Brother Tech,"https://bd.daraz.io/2UoGk2Q0nRmQU54HABC4EtUVA1s=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/89/9547/1.jpg?3179",5D Full Tempered Glass for iPhone 7 - Black and Transparent,185.00,400.00,0
Brothers Tech,"https://bd.daraz.io/72ydCRY5NjS5AvTNI0JXISv27mU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/79/9547/1.jpg?3087",5D Full Tempered Glass for iPhone X - White,199.00,400.00,0
Brother Tech,"https://bd.daraz.io/THxWozwijJZMOOrFWSwHYjaysKk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/69/9547/1.jpg?3017",5D Full Tempered Glass for iPhone 6 Plus - Black and Transparent,189.00,400.00,0
Brother Tech,"https://bd.daraz.io/IFr1YfSto_y7U42TCrjX3Be8dvg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/59/9547/1.jpg?2937",5D Full Tempered Glass for iPhone 7 Plus - Black and Transparent,190.00,400.00,0
Brother Tech,"https://bd.daraz.io/1pwYnoj8XoAjylGYmPiHitolW8M=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/49/9547/1.jpg?2937",5D Tempered Glass Screen Protector for Redmi 5 Plus - White and Transparent,180.00,350.00,0
Brothers Tech,"https://bd.daraz.io/d29R5noBmpzO8DYVz7-XwYFpPVA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/39/9547/1.jpg?2842",5D Tempered Glass Screen Protector for Redmi Note 4X - White and Transparent,180.00,350.00,0
Brother Tech,"https://bd.daraz.io/jlPu5zyJ5DJWUhQXvirCLIJ1n_A=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/29/9547/1.jpg?2842",5D Tempered Glass Screen Protector for Redmi 4A - Black and Transparent,180.00,350.00,0
Brother Tech,"https://bd.daraz.io/liwVArqwBL0ADxLY16aUh-2wKYk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/87/9547/1.jpg?1956",5D Tempered Glass Screen Protector for Redmi 4x - White and Transparent,180.00,350.00,0
Brothers Tech,"https://bd.daraz.io/lkpGgbUW_0cI9pzTXNrZ_yU7cgI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/06/9547/1.jpg?1753",5D Tempered Glass Screen Protector for Mi 5 Plus - Black and Transparent,180.00,350.00,0
Brother Tech,"https://bd.daraz.io/lXwBiPD5XGuSfjtRXo0ytIY1Csc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/15/9547/1.jpg?1656",5D Tempered Glass Screen Protector for Redmi Note 5A - White and Transparent,180.00,350.00,0
Brothers Tech,"https://bd.daraz.io/WbFqc98Ud38H4tJapyfrxk9C9Ws=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/93/9547/1.jpg?1504",Glass Protector for Vivo Y53 - Transparent,60.00,100.00,0
Brother Tech,"https://bd.daraz.io/9gCyygsgfuKW0GxPImn9sD4BJ1U=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/12/9547/1.jpg?0701",5D Tempered Glass Screen Protector for Oppo A37 - Transparent,180.00,400.00,0
Brother Tech,"https://bd.daraz.io/W7-ZehnqTntZaUxIyEUsw4KwG5s=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/50/9547/1.jpg?0439",5D Tempered Glass for Samsung J5 Pro - Black,180.00,450.00,0
Brother Tech,"https://bd.daraz.io/8qG0v8JTD_UBoiTZU9LlfEv_tIs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/63/8547/1.jpg?0200",5D Tempered Glass for Samsung J5 Pro - Golden,180.00,450.00,0
Brother Tech,"https://bd.daraz.io/dgJ5MX6T5rQiizVtG4-U2kq3pWc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/32/8547/1.jpg?9988",5D Tempered Glass for Samsung J7 Max - Golden,180.00,450.00,0
Brothers Tech,"https://bd.daraz.io/OfkX-r3CWpLacMhVBvHrFwxyqug=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/40/8547/1.jpg?9866",5D Tempered Glass Screen Protector for Oppo F1S - White,180.00,400.00,0
Brothers Tech,"https://bd.daraz.io/FoR5t4yoNuDQGLGRkfA3QRPRT0o=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/98/7547/1.jpg?9577",5D Tempered Glass Screen Protector for Oppo F7 - Black and Transparent,180.00,400.00,0
Brother Tech,"https://bd.daraz.io/fqpAFZg8V_Q2U2CETHFLuUEeZ_A=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/06/7547/1.jpg?9860",5D Tempered Glass Screen Protector for Oppo F7 - Transparent,180.00,400.00,0
